Very Low (LM15) Simulation_0.0,Very Low (LM15) Simulation_0.1,Very Low (LM15) Simulation_0.25,Very Low (LM15) Simulation_0.5,Very Low (LM15) Simulation_0.75,Very Low (LM15) Simulation_1.0,Very Low (LM15) Simulation_5.0,Very Low (LM15) Simulation_10.0,Low (LM14) Simulation_0.0,Low (LM14) Simulation_0.1,Low (LM14) Simulation_0.25,Low (LM14) Simulation_0.5,Low (LM14) Simulation_0.75,Low (LM14) Simulation_1.0,Low (LM14) Simulation_5.0,Low (LM14) Simulation_10.0,Medium (LM18) Simulation_0.0,Medium (LM18) Simulation_0.1,Medium (LM18) Simulation_0.25,Medium (LM18) Simulation_0.5,Medium (LM18) Simulation_0.75,Medium (LM18) Simulation_1.0,Medium (LM18) Simulation_5.0,Medium (LM18) Simulation_10.0,High (LM19) Simulation_0.0,High (LM19) Simulation_0.1,High (LM19) Simulation_0.25,High (LM19) Simulation_0.5,High (LM19) Simulation_0.75,High (LM19) Simulation_1.0,High (LM19) Simulation_5.0,High (LM19) Simulation_10.0,Time (hr)
0.0,5.947109442781989e-06,2.651616577867235e-05,6.533096641719516e-05,9.848154723676791e-05,0.0001248987230129778,0.00025015360007019544,0.00027717672387239276,0.0,2.6743406322863794e-05,0.000123299483073264,0.000313975162832946,0.00048255437655028455,0.0006198235333188177,0.0012986026625137629,0.0014503017007261485,-4.286251432761714e-46,4.719392872993284e-05,0.00021844127712666172,0.0005583474927234242,0.0008599953179569748,0.0011061813473018571,0.0023289328480812312,0.002603210912822571,0.0,6.804653890737743e-05,0.00031642780682993607,0.0008125455430956136,0.0012549461599690073,0.001617111692143466,0.003427184190941325,0.0038354380094104993,132.09435310936385
0.0,6.186063608618691e-06,2.756371533815379e-05,6.785208772939908e-05,0.00010221804761490884,0.00012957913778986602,0.00025905898811882813,0.0002869457997111118,0.0,2.7780810573526924e-05,0.00012797918310480846,0.0003255365029028558,0.0004999369222994117,0.0006417935725663523,0.0013416392877960693,0.0014977345315593462,-4.415728601841772e-46,4.901913644574053e-05,0.00022669970691288383,0.0005788026996545758,0.0008907898911464605,0.0011451329753443698,0.0024054057163509844,0.002687523457568899,0.0,7.066974456780484e-05,0.00032834037634274564,0.0008421483146337154,0.001299590182755381,0.001673642594073662,0.0035385601140628534,0.003958303527396584,133.09506790564689
0.0,6.432331698333949e-06,2.8642342307419553e-05,7.04448962434401e-05,0.00010605761230713793,0.00013438582433914124,0.00026818368044059446,0.0002969511967471166,0.0,2.8848337652476724e-05,0.00013278928381821081,0.0003374023829426448,0.0005177590940220933,0.0006643029659305215,0.0013856088009300634,0.0015461706123327179,-4.544058036020657e-46,5.089700931137899e-05,0.00023518640540391768,0.0005997910588669289,0.0009223537514976151,0.0011850278814624867,0.0024835046397778194,0.002773583280973207,0.0,7.336815710976986e-05,0.0003405794939937567,0.0008725142723582547,0.0013453352043418616,0.0017315229840492666,0.0036522557976184015,0.004083659989822107,134.09578270192995
0.0,6.6860648942687375e-06,2.975264474917718e-05,7.311064099995098e-05,0.00011000191076148452,0.00013932071668317677,0.00027753031653876407,0.00030719564403666673,0.0,2.9946557790714243e-05,0.0001377320214208346,0.0003495773385373541,0.0005360267859284563,0.0006873583543020292,0.0014305189630763476,0.0015956175808658905,-4.672540190402032e-46,5.282853218777475e-05,0.00024390522007155044,0.0006213203420311893,0.0009546969199673296,0.0012258772574175122,0.0025632422490156257,0.0028614026958940567,0.0,7.614316561575962e-05,0.00035315056798217924,0.000903654222189776,0.001392195035422533,0.0017907682752381971,0.003768288000938658,0.004211523551838635,135.096497498213
0.0,6.947415874924927e-06,3.089522491675737e-05,7.58505757278689e-05,0.00011405261379001152,0.00014438574774117434,0.0002871015183161141,0.0003176818218619434,0.0,3.107604487747944e-05,0.00014280964225344087,0.00036206590572709034,0.0005547458715730847,0.0007109663429516436,0.001476377436787602,0.0016460829496077758,-4.800436213805035e-46,5.481469744922908e-05,0.0002528600154159353,0.000643398272858031,0.000987829299494207,0.0012676922403350318,0.002644630973762405,0.002950993807995811,0.0,7.899616943902313e-05,0.00036605900903221363,0.0009355789603545021,0.0014401834271632898,0.0018513937758927212,0.0038866731933415687,0.004341910030528121,136.09721229449607
0.0,7.216538753878606e-06,3.207068928970584e-05,7.866595863103399e-05,0.00011821139413312942,0.0001495828512684096,0.000296899887168104,0.00032841238626204203,0.0,3.2237377734566916e-05,0.0001480244027012218,0.000374872623172627,0.0005739221826536431,0.0007351335095926343,0.001523191748591743,0.0016975740786997243,-4.928089069000499e-46,5.685650493275978e-05,0.00026205467136048956,0.0006660325877552634,0.0010217607838705358,0.0013104839182615843,0.002727683051660771,0.003042368458606156,0.0,8.192857815612197e-05,0.0003793102820506358,0.0009682992804601992,0.0014893141124035826,0.0019134147185496764,0.004007427554496518,0.0044748349226305,137.09792709077914
0.0,7.4935890984044885e-06,3.3279648510660074e-05,8.155805217478761e-05,0.00012247992788837948,0.00015491397112620217,0.00030692801737408143,0.0003393899728760169,0.0,3.343113948494093e-05,0.0001533785727592993,0.00038800204095242367,0.0005935615425893834,0.0007598664091212254,0.001570969302515087,0.0017500982016834307,-5.055841718759256e-46,5.895496186617248e-05,0.00027149308267070447,0.0006892310250091058,0.0010565012342895097,0.0013542632704224425,0.002812410508185555,0.0031355382679298218,0.0,8.494181138297972e-05,0.00039290986018697996,0.0010018259743397788,0.0015396007223237285,0.0019768462272838957,0.004130566951459044,0.004610313409660026,138.0986418870622
0.0,7.778723927688704e-06,3.4522716956546926e-05,8.452812287257083e-05,0.00012685989150464102,0.00016038103140665052,0.0003171884757563089,0.0003506171918359575,0.0,3.4657917930254306e-05,0.0001588744260754622,0.00040145868850002017,0.0006136697666825562,0.0007851715314328075,0.0016197173992434824,0.001803662423940829,-5.181142852107536e-46,6.111108281035305e-05,0.0002811791592342773,0.0007130013254874492,0.0010920604991966087,0.0013990412203194352,0.002898825151443891,0.003230514628359186,0.0,8.803729876621249e-05,0.000406863236057589,0.0010361697990557452,0.0015910568309428312,0.0020417032913107713,0.004256106965122223,0.0047483603398967185,139.09935668334526
0.0,8.072101698868597e-06,3.580051320355229e-05,8.757744221925684e-05,0.00013135296236786912,0.0001659859610314395,0.00032768380010399873,0.00036209663661590096,0.0,3.591830784741116e-05,0.0001645142476601217,0.00041524710093593777,0.0006342526507219715,0.0008110553391247257,0.0016694432156986203,0.001858273738903452,-5.305824318495721e-46,6.332588959823146e-05,0.0002911168260910011,0.000737351210496123,0.001128448353438272,0.0014448286183548304,0.002986938589291199,0.0033273087324696394,0.0,9.121647987756996e-05,0.00042117591323290887,0.0010713415058289865,0.0016436959518160003,0.0021080008046257736,0.004384062905976031,0.004888990250227226,140.1000714796283
0.0,8.373882298889398e-06,3.711366004151706e-05,9.070728414702726e-05,0.00013596081845747667,0.0001717306864362851,0.0003384165115631533,0.00037383088749209437,0.0,3.721290426366155e-05,0.00017030033140814967,0.00042937181075090186,0.0006553159594568515,0.0008375242552966895,0.0017201538107346874,0.001913938982806164,-5.430354398050817e-46,6.560041130388835e-05,0.00030131002245279873,0.0007622884005697216,0.001165674544300501,0.0014916362729136472,0.003076762246698943,0.0034259315175179934,0.0,9.448080432809821e-05,0.0004358534185768916,0.0011073518296354455,0.0016975315413148705,0.002175753557283389,0.004514449778725197,0.005032217379408686,141.10078627591136
0.0,8.684227036360788e-06,3.8462783979115844e-05,9.39189259535998e-05,0.0001406851380027153,0.0001776171311802962,0.00034938910902116484,0.00038582247093162336,0.0,3.854230803509553e-05,0.00017623497982902138,0.000443837347067921,0.0006768654419926843,0.0008645846751872681,0.0017718561249609414,0.0019706648721773737,-5.554945521421137e-46,6.793568423306702e-05,0.00031176270038086565,0.000787820606324258,0.0012037487777545916,0.001539474903335127,0.003168307330793707,0.0035263937093994477,0.0,9.783173122858616e-05,0.0004509012940079458,0.0011442115034074637,0.0017525770120969783,0.0022449762714525524,0.004647282310590408,0.005178055644947704,142.10150107219442
0.0,9.003298929069659e-06,3.984851534847423e-05,9.72136484544063e-05,0.00014552759913905752,0.00018364721884951555,0.00036060407729621906,0.0003980738989004069,0.0,3.990712426030714e-05,0.00018232050377696028,0.00045864824799484366,0.0006989068248616322,0.0008922429593813248,0.0018245569934018614,0.0020284579962464295,-5.679810119254997e-46,7.033275163625624e-05,0.0003224788255092844,0.0008139555283244902,0.001242680716604692,0.0015883551394040981,0.003261584848940362,0.00362870581776675,0.0,0.00010127072945425987,0.0004663250951145319,0.0011819312335115775,0.0018088456721886076,0.00231568350243314,0.0047825749564315055,0.005326518665372997,143.1022158684775
0.0,9.331262096438868e-06,4.127148824046289e-05,0.00010059273547687942,0.00015048988303436575,0.00018982286726023837,0.00037206388322728596,0.0004105876566238514,0.0,4.130796224602632e-05,0.00018855922649445674,0.0004738090367879447,0.0007214458120827365,0.0009205054069641,0.0018782631350707085,0.0020873248429174197,-5.8051606222007165e-46,7.279266385847018e-05,0.0003334623776961924,0.000840700861123074,0.0012824799813767158,0.0016382875451395643,0.00335660561253703,0.003732878158097232,0.0,0.00010479927747562943,0.00048213040158895577,0.0012205217011156638,0.0018663507746804605,0.002387889714217377,0.0049203418990352915,0.00547761976693325,144.10293066476055
0.0,9.668282067536211e-06,4.273234024916183e-05,0.00010405747364873076,0.00015557368342439853,0.0001961459905412198,0.00038377095500861594,0.0004233662021203347,0.0,4.2745436052477565e-05,0.0001949534750713738,0.0004893242300797726,0.0007444880855675418,0.0009493782847082294,0.001932981144062536,0.0021472717446811306,-5.931209460906611e-46,7.531647821720007e-05,0.0003447173497221717,0.0008680642868713818,0.0013231561475064771,0.0016892826074978186,0.0034533802623962417,0.0038389208049629843,0.0,0.00010841886326904212,0.0004983228172536217,0.0012599935710801476,0.001925105501930488,0.0024616092578242372,0.005060597037185594,0.0056313719794408666,145.1036454610436
0.0,1.0014525832189774e-05,4.423171237803704e-05,0.00010760915218622935,0.00016078066732552623,0.00020261849927916101,0.0003957277049014629,0.00043641199285973577,0.0,4.422016365503755e-05,0.00020150558404506518,0.0005051983420328053,0.0007680393028256804,0.0009788678169598893,0.0019887175195882007,0.0022083049203549168,-6.058164198235377e-46,7.790525894176634e-05,0.0003562477436077688,0.0008960534747671603,0.001364718744329926,0.001741350782755204,0.0035519192148563256,0.003946843631546632,0.0,0.00011213098423172491,0.0005149079370211706,0.0013003574864439702,0.001985122987884789,0.0025368563969700676,0.005203354004060061,0.0057877880403982606,146.10436025732668
0.0,1.0370161771778022e-05,4.57702498443206e-05,0.00011124906268247984,0.00016611251180352106,0.00020924230053057845,0.00040793652166499984,0.0004497274290909246,0.0,4.573276680438933e-05,0.00020821789636111054,0.0005214358807667791,0.0007921050962170323,0.0010089802006075482,0.002045478645283008,0.002270430465639317,-6.182720978127467e-46,8.056007715903106e-05,0.0003680575743022124,0.0009246760814392019,0.0014071772504445008,0.0017945023949912096,0.0036522327038464256,0.004056656306332783,0.0,0.00011593714760174854,0.0005318913778053763,0.001341624089448852,0.00204641628144323,0.0026136452652386205,0.005348626179061263,0.005946880404966951,147.10507505360974
0.0,1.0735359651718952e-05,4.7348601043824704e-05,0.00011497850717688313,0.0001715708924569013,0.00021601929640541456,0.00042039977420487497,0.0004633148907337933,0.0,4.728387160847156e-05,0.00021509276217611907,0.000538041352154861,0.0008166910708386764,0.00103972158676173,0.002103270781441796,0.002333654372725285,-6.3073549265077594e-46,8.328201107893865e-05,0.0003801508679143352,0.0009539397505103395,0.0014505410986909598,0.0018487477095131288,0.0037543307720874185,0.00416836830569061,0.0,0.00011983886932137046,0.0005492787684987639,0.001383803972097773,0.0021089983504029427,0.00269198987629861,0.0054964266659352405,0.006108661250498513,148.1057898498928
0.0,1.111029061395924e-05,4.896741779752221e-05,0.00011879877838241833,0.00017715748309173507,0.00022295138390637315,0.0004331198204013089,0.00047717673230968896,0.0,4.887410826535321e-05,0.00022213253860191943,0.0005550192639601022,0.0008418028071181679,0.0010710980699537133,0.002162100101713989,0.0023979824967042323,-6.4321371392491566e-46,8.607214519961465e-05,0.000392531661284943,0.000983852110030355,0.0014948196749917226,0.0019040969132457697,0.003858223297143521,0.004281988886414004,0.0,0.00012383767461252043,0.0005670757857869328,0.0014269077111170622,0.0021728820945170445,0.0027719041345350454,0.005646768313166452,0.006273142473478935,149.10650464617584
0.0,1.1495127097014046e-05,5.0627355286321354e-05,0.00012271117446806094,0.00018287395539644496,0.00023004045500501748,0.0004460989734462104,0.0004913152804998367,0.0,5.050411096713801e-05,0.0002293395921982869,0.000572374099830195,0.0008674458595216189,0.0011031157080409536,0.002221972660462018,0.0024634205780266504,-6.557138712224574e-46,8.893157088072214e-05,0.0004052040015591868,0.0010144207720155817,0.00154002231303481,0.0019605601217212104,0.00396391995257544,0.00439752711214196,0.0,0.00012793509786137382,0.0005852880785683405,0.00147094585735313,0.0022380803420877808,0.0028534018373937127,0.005799663716060069,0.006440335699982121,150.1072194424589
0.0,1.1890042976859406e-05,5.2329071985840025e-05,0.00012671699581180741,0.00018872197861661115,0.00023728839643435412,0.00045933953070785674,0.0005057328440270328,0.0,5.217451717349263e-05,0.00023671629642681873,0.000590110342517091,0.0008936257545820448,0.0011357805143957225,0.002282894391629991,0.002529974241099448,-6.682430741306914e-46,9.18613861053106e-05,0.0004181719557500212,0.0010456533314207083,0.0015861582995230661,0.0020181473892747813,0.004071430226902226,0.004514991852585805,0.0,0.00013213268247427265,0.0006039213215196421,0.0015159289423103523,0.002304605879119965,0.0029364966842954617,0.005955125218648346,0.006610252291779731,151.10793423874196
0.0,1.2295213478277751e-05,5.40732296011805e-05,0.00013081754428473225,0.000194703219229776,0.0002446970895905344,0.0004728437652249075,0.0005204317087829061,0.0,5.3885969362251415e-05,0.0002442650268786576,0.0006082324663899761,0.0009203479928037281,0.0011690984751654653,0.002344871135933993,0.0025976490030928043,-6.808084322369085e-46,9.486269542019879e-05,0.0004314395872887062,0.0010775573819535437,0.001633236874059899,0.0020768686606133517,0.004180763430183501,0.004634391789511024,0.0,0.0001364319807943648,0.0006229812016335373,0.0015618674823927661,0.002372471368601624,0.0030212022301420783,0.006113164912752286,0.006782903344321533,152.10864903502502
0.0,1.2710815155852808e-05,5.5860493001703965e-05,0.00013501412304867954,0.00020081938307240046,0.0002522684094435857,0.0004866139260021159,0.0005354141141682138,0.0,5.5639113542509684e-05,0.00025198816743833503,0.0006267449368456746,0.0009476180491732308,0.0012030755210584074,0.002407908647500322,0.0026664502623475516,-6.934170551283992e-46,9.793660989821524e-05,0.0004450109734449126,0.0011101404967982136,0.0016812671992137932,0.0021367338122372107,0.004291928703443399,0.0047557354054123336,0.0,0.00014083455467297034,0.0006424734231244659,0.0016087719395634996,0.0024416894137079853,0.003107531925012582,0.006273794646264731,0.006958299695452772,153.1093638313081
0.0,1.313702590058175e-05,5.7691529626063506e-05,0.00013930803635395445,0.0002070721128215241,0.000260004225171733,0.0005006522552599198,0.0005506822803100804,0.0,5.743459961688193e-05,0.00025988810790289474,0.0006456522246016154,0.0009754413657789259,0.0012377175321585216,0.0024720125379795862,0.0027363833027172,-7.060623825697887e-46,0.0001010842475895555,0.0004588902006845024,0.0011434102107434002,0.0017302584178451438,0.0021977526399304358,0.00440493501047011,0.004879030998071938,0.0,0.00014534197418509073,0.0006624037024079986,0.0016566527571577423,0.0025122725393064474,0.0031954991022077836,0.00643702603232858,0.007136451929475342,154.11007862759115
0.0,1.3574024932211653e-05,5.956701058616165e-05,0.0001437005905364725,0.00021346306803966835,0.0002679063995917915,0.0005149609475147054,0.0005662383992400354,0.0,5.927308134768988e-05,0.00026796724374177853,0.000664958775640516,0.0010038233339360104,0.0012730303479824188,0.002537188323944069,0.0028074532986959947,-7.186114295674321e-46,0.0001043067322009503,0.00047308136398878945,0.0011773740491845637,0.00178021961098578,0.0022599348753188893,0.004519791130688157,0.00500428668205795,0.0,0.00014995581802380525,0.000682777761007755,0.001705520347893845,0.0025842331930020237,0.0032851170104320785,0.0066028704388098386,0.007317370380693406,155.1107934238742
0.0,1.4021992791575946e-05,6.148760987438449e-05,0.00014819310463367092,0.00021999390719745188,0.0002759767889244207,0.0005295421811699206,0.0005820846346600713,0.0,6.115521587219774e-05,0.000276227976867813,0.0006846690280259303,0.0010327693869678688,0.0013090197622129883,0.002603441466205683,0.002879665319176343,-7.311665900149324e-46,0.00010760519406753442,0.000487588566448858,0.0012120395167603496,0.0018311598292264917,0.0023232901650894863,0.0046365056757114425,0.005131510391965816,0.0,0.00015467767368165065,0.0007036013343369431,0.0017553850927373084,0.0026575837902931576,0.003376398750337082,0.006771339001458486,0.007501065137799645,156.11150822015725
0.0,1.4481110931171979e-05,6.345400427792015e-05,0.00015278687866305299,0.00022666628512698822,0.0002842172426097095,0.0005443981098255676,0.0005982231472111014,0.0,6.308166436271652e-05,0.00028467271895449655,0.0007047874112153593,0.0010622848299587978,0.0013456915412814574,0.00267077726660472,0.0029530243250768724,-7.437284769049466e-46,0.00011098076981171959,0.0005024159253041794,0.0012474140964232768,0.0018830880282531147,0.002387828062568071,0.004755087090821077,0.005260709879143354,0.0,0.00015950913720813345,0.0007248801679149692,0.0018062573723753295,0.0027323366057706456,0.003469357313509545,0.006942442626525784,0.007687546048237622,157.1122230164403
